Temperature,Humidity,Pressure,UV index,Conclusion
64.0,73.0,30.13,0,Partly Cloudy
64.0,68.0,30.13,0,Partly Cloudy
63.0,72.0,30.13,0,Partly Cloudy
64.0,64.0,30.13,0,Partly Cloudy
63.0,72.0,30.13,0,Partly Cloudy
63.0,72.0,30.1,0,Partly Cloudy
63.0,72.0,30.1,0,Partly Cloudy
63.0,72.0,30.1,0,Partly Cloudy
63.0,72.0,30.1,0,Partly Cloudy
63.0,72.0,30.1,0,Partly Cloudy
63.0,72.0,30.1,0,Partly Cloudy
63.0,68.0,30.1,0,Partly Cloudy
61.0,77.0,30.1,0,Partly Cloudy
61.0,77.0,30.1,0,Partly Cloudy
63.0,72.0,30.1,0,Partly Cloudy
63.0,77.0,30.13,0,Partly Cloudy
64.0,68.0,30.13,1,Mostly Cloudy
63.0,77.0,30.13,1,Mostly Cloudy
64.0,73.0,30.15,1,Mostly Cloudy
64.0,73.0,30.15,1,Mostly Cloudy
66.0,73.0,30.18,2,Mostly Cloudy
64.0,73.0,30.18,2,Mostly Cloudy
66.0,68.0,30.18,3,Mostly Cloudy
68.0,64.0,30.18,4,Mostly Cloudy
73.0,57.0,30.18,4,Mostly Cloudy
70.0,60.0,30.15,5,Mostly Cloudy
72.0,60.0,30.15,5,Mostly Cloudy
72.0,60.0,30.15,7,Partly Cloudy
72.0,57.0,30.13,7,Partly Cloudy
72.0,57.0,30.1,6,Partly Cloudy
73.0,53.0,30.1,5,Partly Cloudy
72.0,60.0,30.07,5,Partly Cloudy
72.0,60.0,30.07,4,Fair
72.0,60.0,30.07,3,Fair
72.0,60.0,30.07,2,Fair
70.0,64.0,30.07,1,Fair
68.0,68.0,30.1,1,Fair
68.0,68.0,30.1,1,Partly Cloudy
68.0,68.0,30.1,0,Partly Cloudy
66.0,73.0,30.1,0,Partly Cloudy
68.0,68.0,30.1,0,Partly Cloudy
66.0,73.0,30.13,0,Partly Cloudy
66.0,73.0,30.13,0,Partly Cloudy
66.0,73.0,30.13,0,Partly Cloudy
66.0,68.0,30.15,0,Partly Cloudy
64.0,73.0,30.15,0,Partly Cloudy
64.0,73.0,30.15,0,Partly Cloudy
63.0,77.0,30.15,0,Partly Cloudy
63.0,77.0,30.15,0,Partly Cloudy
63.0,82.0,30.15,0,Partly Cloudy
63.0,82.0,30.15,0,Partly Cloudy
63.0,82.0,30.15,0,Partly Cloudy
63.0,82.0,30.13,0,Partly Cloudy
63.0,82.0,30.13,0,Partly Cloudy
63.0,82.0,30.13,0,Partly Cloudy
63.0,82.0,30.1,0,Partly Cloudy
63.0,82.0,30.1,0,Partly Cloudy
64.0,73.0,30.1,0,Partly Cloudy
63.0,77.0,30.1,0,Partly Cloudy
64.0,73.0,30.1,0,Partly Cloudy
63.0,82.0,30.13,0,Partly Cloudy
63.0,82.0,30.13,0,Partly Cloudy
63.0,82.0,30.13,0,Partly Cloudy
63.0,82.0,30.13,0,Partly Cloudy
63.0,77.0,30.13,1,Mostly Cloudy
63.0,82.0,30.15,1,Mostly Cloudy
63.0,82.0,30.15,1,Mostly Cloudy
64.0,77.0,30.15,1,Mostly Cloudy
66.0,73.0,30.15,2,Mostly Cloudy
70.0,60.0,30.18,2,Mostly Cloudy
72.0,53.0,30.15,3,Mostly Cloudy
72.0,46.0,30.15,4,Mostly Cloudy
73.0,47.0,30.15,4,Mostly Cloudy
73.0,41.0,30.15,5,Mostly Cloudy
73.0,44.0,30.13,7,Partly Cloudy
73.0,50.0,30.13,5,Mostly Cloudy
73.0,50.0,30.1,7,Partly Cloudy
72.0,53.0,30.07,6,Partly Cloudy
72.0,50.0,30.07,5,Partly Cloudy
72.0,50.0,30.07,5,Partly Cloudy
72.0,53.0,30.04,4,Partly Cloudy
72.0,57.0,30.04,3,Partly Cloudy
72.0,57.0,30.04,2,Partly Cloudy
70.0,60.0,30.07,1,Mostly Cloudy
70.0,60.0,30.07,1,Mostly Cloudy
70.0,60.0,30.07,1,Mostly Cloudy
68.0,60.0,30.07,1,Mostly Cloudy
68.0,60.0,30.07,0,Mostly Cloudy
66.0,64.0,30.07,0,Mostly Cloudy
66.0,68.0,30.1,0,Mostly Cloudy
66.0,68.0,30.1,0,Mostly Cloudy
66.0,68.0,30.1,0,Mostly Cloudy
66.0,68.0,30.13,0,Mostly Cloudy
66.0,68.0,30.13,0,Mostly Cloudy
66.0,68.0,30.13,0,Mostly Cloudy
64.0,73.0,30.13,0,Mostly Cloudy
64.0,73.0,30.13,0,Mostly Cloudy
64.0,73.0,30.13,0,Mostly Cloudy
64.0,77.0,30.13,0,Mostly Cloudy
64.0,77.0,30.13,0,Mostly Cloudy
64.0,77.0,30.1,0,Mostly Cloudy
63.0,77.0,30.1,0,Mostly Cloudy
61.0,82.0,30.1,0,Mostly Cloudy
63.0,77.0,30.1,0,Mostly Cloudy
63.0,77.0,30.07,0,Mostly Cloudy
64.0,73.0,30.07,0,Mostly Cloudy
64.0,73.0,30.07,0,Mostly Cloudy
64.0,73.0,30.1,0,Mostly Cloudy
64.0,73.0,30.1,0,Mostly Cloudy
63.0,82.0,30.1,0,Mostly Cloudy
63.0,82.0,30.1,0,Mostly Cloudy
63.0,82.0,30.1,0,Mostly Cloudy
64.0,73.0,30.1,1,Mostly Cloudy
64.0,77.0,30.13,1,Mostly Cloudy
64.0,77.0,30.13,1,Mostly Cloudy
64.0,77.0,30.13,1,Mostly Cloudy
66.0,73.0,30.15,2,Mostly Cloudy
68.0,64.0,30.15,2,Mostly Cloudy
68.0,64.0,30.15,3,Mostly Cloudy
68.0,64.0,30.15,4,Mostly Cloudy
70.0,56.0,30.15,5,Mostly Cloudy
73.0,47.0,30.13,5,Mostly Cloudy
73.0,47.0,30.13,5,Mostly Cloudy
77.0,39.0,30.1,7,Partly Cloudy
73.0,47.0,30.1,7,Partly Cloudy
73.0,47.0,30.1,5,Mostly Cloudy
72.0,53.0,30.07,4,Mostly Cloudy
73.0,50.0,30.07,4,Mostly Cloudy
72.0,53.0,30.07,3,Mostly Cloudy
72.0,50.0,30.04,2,Mostly Cloudy
72.0,50.0,30.07,2,Mostly Cloudy
72.0,53.0,30.07,1,Mostly Cloudy
70.0,56.0,30.07,1,Mostly Cloudy
70.0,56.0,30.07,1,Mostly Cloudy
70.0,53.0,30.1,1,Mostly Cloudy
70.0,56.0,30.1,0,Mostly Cloudy
70.0,60.0,30.1,0,Mostly Cloudy
70.0,56.0,30.13,0,Mostly Cloudy
70.0,56.0,30.13,0,Mostly Cloudy
70.0,56.0,30.13,0,Mostly Cloudy
68.0,60.0,30.13,0,Mostly Cloudy
68.0,64.0,30.13,0,Mostly Cloudy
68.0,64.0,30.13,0,Mostly Cloudy
68.0,64.0,30.13,0,Mostly Cloudy
68.0,64.0,30.13,0,Mostly Cloudy
66.0,68.0,30.13,0,Mostly Cloudy
66.0,73.0,30.1,0,Mostly Cloudy
68.0,68.0,30.1,0,Mostly Cloudy
66.0,73.0,30.1,0,Mostly Cloudy
66.0,73.0,30.07,0,Mostly Cloudy
66.0,73.0,30.07,0,Mostly Cloudy
66.0,73.0,30.07,0,Mostly Cloudy
66.0,73.0,30.07,0,Mostly Cloudy
64.0,83.0,30.07,0,Mostly Cloudy
66.0,83.0,30.07,0,Mostly Cloudy
64.0,88.0,30.07,0,Mostly Cloudy
66.0,83.0,30.07,0,Mostly Cloudy
64.0,88.0,30.07,0,Mostly Cloudy
64.0,88.0,30.07,0,Light Rain
64.0,88.0,30.1,1,Mostly Cloudy
64.0,88.0,30.1,1,Light Rain
64.0,94.0,30.13,1,Light Rain
66.0,88.0,30.13,1,Light Rain
66.0,88.0,30.15,2,Light Rain
66.0,94.0,30.15,2,Fog
68.0,88.0,30.15,3,Fog
68.0,88.0,30.15,4,Mostly Cloudy
70.0,83.0,30.13,5,Mostly Cloudy
70.0,83.0,30.13,5,Mostly Cloudy
70.0,83.0,30.13,5,Mostly Cloudy
70.0,83.0,30.13,5,Mostly Cloudy
70.0,83.0,30.1,5,Mostly Cloudy
70.0,83.0,30.1,5,Mostly Cloudy
70.0,83.0,30.07,4,Mostly Cloudy
70.0,83.0,30.07,4,Mostly Cloudy
66.0,94.0,30.07,3,Light Rain
66.0,94.0,30.07,2,Light Rain
66.0,94.0,30.07,2,Light Rain
66.0,94.0,30.07,1,Light Rain
66.0,94.0,30.1,1,Light Rain
66.0,94.0,30.1,1,Light Rain
66.0,94.0,30.1,1,Light Rain
66.0,94.0,30.1,0,Light Rain
66.0,94.0,30.1,0,Light Rain
66.0,94.0,30.1,0,Mostly Cloudy
66.0,94.0,30.13,0,Mostly Cloudy
66.0,88.0,30.13,0,Mostly Cloudy
66.0,88.0,30.13,0,Mostly Cloudy
66.0,88.0,30.13,0,Mostly Cloudy
66.0,88.0,30.13,0,Mostly Cloudy
66.0,88.0,30.13,0,Mostly Cloudy
66.0,88.0,30.13,0,Mostly Cloudy
66.0,88.0,30.13,0,Mostly Cloudy
66.0,88.0,30.13,0,Light Rain
66.0,88.0,30.13,0,Light Rain
64.0,94.0,30.13,0,Light Rain
64.0,94.0,30.13,0,Light Rain
64.0,94.0,30.1,0,Light Rain
64.0,94.0,30.1,0,Fog
64.0,94.0,30.1,0,Fog
64.0,94.0,30.07,0,Fog
64.0,94.0,30.07,0,Fog
64.0,94.0,30.07,0,Fog
64.0,94.0,30.07,0,Fog
64.0,94.0,30.07,0,Fog
64.0,94.0,30.07,0,Fog
64.0,94.0,30.1,0,Fog
64.0,88.0,30.1,1,Fog
66.0,88.0,30.1,1,Fog
66.0,88.0,30.1,1,Fog
68.0,83.0,30.13,1,Mostly Cloudy
68.0,83.0,30.13,2,Mostly Cloudy
72.0,73.0,30.15,2,Mostly Cloudy
72.0,73.0,30.15,3,Mostly Cloudy
73.0,73.0,30.15,4,Mostly Cloudy
72.0,73.0,30.15,5,Mostly Cloudy
73.0,69.0,30.13,5,Mostly Cloudy
72.0,69.0,30.13,5,Mostly Cloudy
72.0,73.0,30.13,5,Mostly Cloudy
70.0,78.0,30.1,5,Mostly Cloudy
72.0,73.0,30.07,5,Mostly Cloudy
72.0,73.0,30.07,4,Mostly Cloudy
72.0,69.0,30.04,4,Mostly Cloudy
70.0,78.0,30.04,3,Mostly Cloudy
70.0,83.0,30.04,2,Mostly Cloudy
70.0,78.0,30.04,2,Mostly Cloudy
68.0,88.0,30.07,1,Light Rain
68.0,88.0,30.07,1,Light Rain
66.0,94.0,30.07,1,Rain
66.0,94.0,30.07,1,Light Rain
66.0,94.0,30.07,0,Light Rain
66.0,94.0,30.07,0,Rain
66.0,94.0,30.07,0,Light Rain
66.0,94.0,30.1,0,Light Rain
68.0,88.0,30.1,0,Light Rain
68.0,88.0,30.1,0,Light Rain
70.0,78.0,30.1,0,Mostly Cloudy
70.0,78.0,30.1,0,Mostly Cloudy
70.0,78.0,30.1,0,Mostly Cloudy
70.0,78.0,30.13,0,Mostly Cloudy
70.0,73.0,30.13,0,Mostly Cloudy
70.0,73.0,30.13,0,Mostly Cloudy
70.0,73.0,30.13,0,Mostly Cloudy
70.0,73.0,30.1,0,Mostly Cloudy
70.0,73.0,30.1,0,Mostly Cloudy
70.0,73.0,30.1,0,Mostly Cloudy
70.0,73.0,30.1,0,Mostly Cloudy
70.0,73.0,30.1,0,Mostly Cloudy
70.0,73.0,30.07,0,Mostly Cloudy
70.0,73.0,30.07,0,Mostly Cloudy
70.0,68.0,30.07,0,Mostly Cloudy
70.0,68.0,30.07,0,Mostly Cloudy
70.0,68.0,30.1,0,Mostly Cloudy
70.0,68.0,30.1,0,Mostly Cloudy
70.0,68.0,30.1,0,Mostly Cloudy
70.0,68.0,30.1,1,Mostly Cloudy
70.0,68.0,30.13,1,Mostly Cloudy
70.0,68.0,30.13,1,Mostly Cloudy
70.0,68.0,30.13,1,Mostly Cloudy
70.0,68.0,30.15,2,Mostly Cloudy
72.0,64.0,30.15,2,Mostly Cloudy
72.0,64.0,30.15,3,Mostly Cloudy
73.0,61.0,30.15,4,Mostly Cloudy
73.0,61.0,30.15,5,Mostly Cloudy
72.0,60.0,30.15,5,Mostly Cloudy
72.0,60.0,30.13,5,Mostly Cloudy
72.0,64.0,30.13,6,Mostly Cloudy
73.0,57.0,30.1,5,Mostly Cloudy
72.0,64.0,30.1,5,Mostly Cloudy
72.0,64.0,30.07,4,Mostly Cloudy
72.0,57.0,30.07,4,Mostly Cloudy
72.0,60.0,30.07,3,Mostly Cloudy
70.0,68.0,30.07,2,Mostly Cloudy
70.0,68.0,30.07,2,Mostly Cloudy
68.0,78.0,30.07,1,Mostly Cloudy
68.0,83.0,30.07,1,Light Rain
68.0,78.0,30.07,1,Light Rain
66.0,88.0,30.07,1,Light Rain
66.0,83.0,30.07,0,Fog
66.0,83.0,30.07,0,Fog
66.0,83.0,30.1,0,Fog
66.0,88.0,30.1,0,Fog
66.0,83.0,30.1,0,Mostly Cloudy
66.0,88.0,30.1,0,Mostly Cloudy
66.0,83.0,30.13,0,Mostly Cloudy
66.0,83.0,30.13,0,Mostly Cloudy
66.0,83.0,30.13,0,Mostly Cloudy
66.0,83.0,30.13,0,Mostly Cloudy
64.0,88.0,30.13,0,Mostly Cloudy
66.0,83.0,30.13,0,Mostly Cloudy
66.0,83.0,30.13,0,Mostly Cloudy
64.0,88.0,30.1,0,Mostly Cloudy
64.0,88.0,30.1,0,Mostly Cloudy
64.0,88.0,30.1,0,Mostly Cloudy
64.0,88.0,30.07,0,Mostly Cloudy
64.0,88.0,30.07,0,Mostly Cloudy
64.0,88.0,30.07,0,Mostly Cloudy
64.0,88.0,30.07,0,Mostly Cloudy
64.0,88.0,30.07,0,Mostly Cloudy
64.0,83.0,30.07,0,Mostly Cloudy
64.0,83.0,30.07,0,Mostly Cloudy
63.0,88.0,30.07,0,Mostly Cloudy
63.0,88.0,30.1,1,Fog
63.0,88.0,30.1,1,Fog
64.0,83.0,30.13,1,Fog
66.0,83.0,30.13,1,Fog
72.0,69.0,30.13,2,Fog
72.0,64.0,30.13,2,Fog
73.0,61.0,30.13,3,Fog
75.0,53.0,30.13,4,Fog
73.0,57.0,30.13,5,Mostly Cloudy
75.0,50.0,30.1,5,Mostly Cloudy
75.0,57.0,30.1,5,Mostly Cloudy
75.0,50.0,30.07,6,Mostly Cloudy
75.0,57.0,30.07,5,Mostly Cloudy
75.0,57.0,30.04,5,Mostly Cloudy
73.0,65.0,30.04,4,Mostly Cloudy
73.0,65.0,30.01,4,Mostly Cloudy
73.0,65.0,30.01,3,Mostly Cloudy
73.0,65.0,30.01,2,Mostly Cloudy
72.0,73.0,30.01,2,Mostly Cloudy
72.0,73.0,30.01,1,Mostly Cloudy
70.0,78.0,30.01,1,Fog
70.0,78.0,30.01,1,Fog
70.0,73.0,30.01,1,Fog
68.0,78.0,30.04,0,Fog
68.0,78.0,30.04,0,Fog
68.0,78.0,30.07,0,Fog
68.0,78.0,30.1,0,Fog
66.0,83.0,30.1,0,Fog
66.0,83.0,30.1,0,Fog
64.0,83.0,30.1,0,Fog
64.0,83.0,30.1,0,Fog
63.0,88.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
63.0,88.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,88.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,88.0,30.13,1,Fog
61.0,94.0,30.15,1,Fog
63.0,94.0,30.15,1,Fog
64.0,88.0,30.18,1,Fog
66.0,88.0,30.18,2,Fog
72.0,69.0,30.18,3,Fog
73.0,65.0,30.18,4,Fog
73.0,65.0,30.18,5,Partly Cloudy
72.0,69.0,30.18,6,Partly Cloudy
73.0,61.0,30.18,6,Partly Cloudy
75.0,61.0,30.15,7,Partly Cloudy
77.0,54.0,30.13,7,Partly Cloudy
77.0,54.0,30.13,7,Partly Cloudy
77.0,61.0,30.1,6,Partly Cloudy
75.0,65.0,30.1,6,Partly Cloudy
75.0,61.0,30.07,5,Partly Cloudy
73.0,69.0,30.07,4,Partly Cloudy
73.0,69.0,30.07,3,Partly Cloudy
73.0,69.0,30.07,2,Partly Cloudy
72.0,73.0,30.07,1,Partly Cloudy
72.0,73.0,30.07,1,Partly Cloudy
70.0,78.0,30.07,1,Partly Cloudy
70.0,78.0,30.07,1,Partly Cloudy
70.0,78.0,30.1,0,Partly Cloudy
70.0,78.0,30.1,0,Partly Cloudy
70.0,73.0,30.1,0,Partly Cloudy
70.0,73.0,30.13,0,Partly Cloudy
70.0,73.0,30.13,0,Partly Cloudy
68.0,78.0,30.15,0,Partly Cloudy
68.0,78.0,30.15,0,Partly Cloudy
68.0,73.0,30.15,0,Partly Cloudy
68.0,78.0,30.15,0,Partly Cloudy
68.0,78.0,30.15,0,Fog
68.0,78.0,30.15,0,Fog
66.0,83.0,30.15,0,Fog
66.0,83.0,30.15,0,Fog
66.0,83.0,30.13,0,Fog
66.0,83.0,30.13,0,Fog
64.0,88.0,30.13,0,Fog
64.0,88.0,30.1,0,Fog
64.0,83.0,30.1,0,Fog
63.0,88.0,30.1,0,Fog
63.0,88.0,30.1,0,Fog
63.0,88.0,30.1,0,Fog
63.0,88.0,30.1,0,Fog
63.0,88.0,30.1,0,Fog
61.0,94.0,30.1,0,Fog
61.0,94.0,30.13,0,Fog
63.0,88.0,30.13,1,Fog
63.0,88.0,30.13,1,Fog
70.0,78.0,30.15,1,Fog
70.0,78.0,30.15,1,Fog
70.0,68.0,30.15,2,Fog
73.0,65.0,30.18,2,Fog
75.0,57.0,30.18,3,Fog
75.0,57.0,30.18,4,Mostly Cloudy
75.0,57.0,30.15,5,Mostly Cloudy
77.0,54.0,30.15,5,Mostly Cloudy
77.0,50.0,30.13,6,Mostly Cloudy
77.0,54.0,30.13,6,Mostly Cloudy
77.0,57.0,30.1,7,Partly Cloudy
75.0,61.0,30.1,6,Partly Cloudy
75.0,57.0,30.07,6,Partly Cloudy
75.0,61.0,30.04,5,Partly Cloudy
75.0,57.0,30.04,4,Partly Cloudy
75.0,57.0,30.04,3,Partly Cloudy
73.0,61.0,30.04,2,Partly Cloudy
73.0,61.0,30.04,1,Partly Cloudy
72.0,64.0,30.04,1,Partly Cloudy
70.0,73.0,30.07,0,Partly Cloudy
70.0,73.0,30.07,0,Partly Cloudy
70.0,73.0,30.07,0,Partly Cloudy
68.0,78.0,30.07,0,Partly Cloudy
70.0,73.0,30.07,0,Partly Cloudy
68.0,78.0,30.1,0,Partly Cloudy
66.0,83.0,30.1,0,Partly Cloudy
66.0,83.0,30.1,0,Partly Cloudy
64.0,88.0,30.1,0,Partly Cloudy
64.0,88.0,30.1,0,Partly Cloudy
64.0,83.0,30.1,0,Partly Cloudy
63.0,88.0,30.1,0,Partly Cloudy
63.0,88.0,30.1,0,Partly Cloudy
61.0,94.0,30.07,0,Partly Cloudy
63.0,88.0,30.07,0,Partly Cloudy
61.0,94.0,30.07,0,Partly Cloudy
61.0,94.0,30.04,0,Partly Cloudy
61.0,94.0,30.04,0,Partly Cloudy
61.0,88.0,30.04,0,Partly Cloudy
61.0,88.0,30.04,0,Partly Cloudy
59.0,94.0,30.04,0,Partly Cloudy
59.0,94.0,30.04,0,Fog
59.0,94.0,30.04,0,Fog
59.0,94.0,30.04,0,Fog
59.0,94.0,30.04,0,Fog
59.0,88.0,30.07,1,Fog
61.0,88.0,30.07,1,Fog
63.0,88.0,30.07,1,Fog
64.0,88.0,30.07,1,Fog
68.0,78.0,30.1,2,Fog
73.0,65.0,30.07,3,Fog
73.0,61.0,30.07,4,Fog
75.0,57.0,30.07,5,Fog
77.0,50.0,30.07,6,Fog
75.0,47.0,30.04,7,Fog
77.0,41.0,30.04,7,Partly Cloudy
77.0,47.0,30.01,7,Partly Cloudy
77.0,47.0,29.98,7,Partly Cloudy
77.0,44.0,29.98,7,Partly Cloudy
77.0,44.0,29.95,6,Partly Cloudy
77.0,44.0,29.95,5,Partly Cloudy
77.0,50.0,29.95,4,Partly Cloudy
75.0,53.0,29.95,3,Partly Cloudy
75.0,57.0,29.92,2,Partly Cloudy
75.0,57.0,29.92,1,Partly Cloudy
73.0,61.0,29.95,1,Partly Cloudy
73.0,61.0,29.95,1,Partly Cloudy
72.0,69.0,29.95,1,Partly Cloudy
72.0,69.0,29.95,0,Mostly Cloudy
70.0,73.0,29.95,0,Mostly Cloudy
68.0,78.0,29.98,0,Mostly Cloudy
68.0,78.0,29.98,0,Mostly Cloudy
68.0,78.0,29.98,0,Partly Cloudy
68.0,78.0,29.98,0,Partly Cloudy
66.0,83.0,30.01,0,Partly Cloudy
64.0,88.0,30.01,0,Partly Cloudy
64.0,88.0,30.01,0,Partly Cloudy
64.0,88.0,30.01,0,Partly Cloudy
64.0,88.0,29.98,0,Partly Cloudy
66.0,88.0,29.98,0,Partly Cloudy
66.0,88.0,29.98,0,Partly Cloudy
66.0,88.0,29.98,0,Partly Cloudy
66.0,83.0,29.98,0,Partly Cloudy
66.0,83.0,29.95,0,Partly Cloudy
64.0,88.0,29.95,0,Partly Cloudy
64.0,88.0,29.95,0,Partly Cloudy
63.0,94.0,29.95,0,Partly Cloudy
64.0,88.0,29.95,0,Partly Cloudy
63.0,88.0,29.95,0,Partly Cloudy
63.0,88.0,29.95,0,Partly Cloudy
63.0,88.0,29.98,0,Partly Cloudy
63.0,88.0,29.98,0,Partly Cloudy
61.0,94.0,29.98,0,Partly Cloudy
63.0,88.0,30.01,1,Fog
63.0,88.0,30.01,1,Fog
63.0,88.0,30.04,1,Fair
66.0,88.0,30.04,1,Fog
70.0,78.0,30.04,1,Fog
73.0,69.0,30.07,2,Fog
75.0,61.0,30.07,3,Fog
75.0,57.0,30.07,4,Fog
77.0,54.0,30.04,5,Fog
77.0,57.0,30.04,6,Partly Cloudy
77.0,57.0,30.04,7,Partly Cloudy
79.0,54.0,30.01,7,Partly Cloudy
77.0,57.0,30.01,7,Partly Cloudy
77.0,54.0,29.98,7,Partly Cloudy
77.0,54.0,29.98,7,Partly Cloudy
77.0,54.0,29.95,6,Partly Cloudy
77.0,54.0,29.95,5,Partly Cloudy
77.0,54.0,29.92,4,Partly Cloudy
77.0,54.0,29.92,3,Partly Cloudy
75.0,57.0,29.92,2,Partly Cloudy
75.0,61.0,29.92,1,Partly Cloudy
73.0,65.0,29.95,1,Partly Cloudy
73.0,69.0,29.95,1,Partly Cloudy
72.0,73.0,29.95,1,Partly Cloudy
72.0,73.0,29.95,0,Partly Cloudy
72.0,73.0,29.98,0,Partly Cloudy
70.0,78.0,29.98,0,Partly Cloudy
70.0,83.0,29.98,0,Partly Cloudy
70.0,78.0,29.98,0,Partly Cloudy
68.0,83.0,30.01,0,Partly Cloudy
68.0,83.0,30.01,0,Partly Cloudy
68.0,83.0,30.01,0,Partly Cloudy
68.0,83.0,30.01,0,Partly Cloudy
66.0,88.0,30.01,0,Partly Cloudy
66.0,88.0,29.98,0,Partly Cloudy
66.0,88.0,29.98,0,Partly Cloudy
64.0,88.0,29.98,0,Partly Cloudy
64.0,88.0,29.98,0,Partly Cloudy
63.0,94.0,29.98,0,Fog
63.0,94.0,29.95,0,Fog
63.0,94.0,29.95,0,Fog
63.0,94.0,29.95,0,Fog
63.0,94.0,29.95,0,Fog
63.0,88.0,29.98,0,Fog
63.0,88.0,29.98,0,Fog
63.0,94.0,29.98,0,Fog
63.0,94.0,29.98,0,Fog
63.0,94.0,30.01,0,Fog
63.0,94.0,30.01,1,Fog
63.0,94.0,30.01,1,Fog
64.0,94.0,30.04,1,Fog
66.0,94.0,30.04,1,Fog
70.0,78.0,30.04,2,Fog
72.0,78.0,30.07,3,Fog
73.0,73.0,30.07,4,Fog
75.0,69.0,30.04,5,Fog
75.0,69.0,30.04,6,Fog
77.0,65.0,30.04,7,Fog
79.0,61.0,30.01,7,Fog
77.0,61.0,30.01,7,Partly Cloudy
79.0,57.0,29.98,7,Partly Cloudy
79.0,54.0,29.98,7,Partly Cloudy
79.0,54.0,29.95,6,Partly Cloudy
79.0,57.0,29.92,5,Partly Cloudy
79.0,57.0,29.92,4,Partly Cloudy
79.0,57.0,29.92,3,Partly Cloudy
79.0,61.0,29.92,2,Partly Cloudy
77.0,61.0,29.92,1,Partly Cloudy
77.0,61.0,29.95,1,Partly Cloudy
75.0,65.0,29.95,1,Partly Cloudy
73.0,73.0,29.95,1,Partly Cloudy
72.0,78.0,29.95,0,Partly Cloudy
72.0,78.0,29.95,0,Partly Cloudy
72.0,78.0,29.98,0,Partly Cloudy
70.0,83.0,29.98,0,Partly Cloudy
70.0,83.0,29.98,0,Partly Cloudy
68.0,88.0,30.01,0,Partly Cloudy
68.0,83.0,30.01,0,Partly Cloudy
68.0,83.0,30.01,0,Partly Cloudy
66.0,88.0,30.01,0,Partly Cloudy
66.0,83.0,30.01,0,Partly Cloudy
66.0,88.0,30.01,0,Partly Cloudy
66.0,83.0,30.01,0,Partly Cloudy
66.0,83.0,30.01,0,Partly Cloudy
64.0,88.0,30.01,0,Partly Cloudy
64.0,88.0,29.98,0,Partly Cloudy
64.0,88.0,29.98,0,Partly Cloudy
64.0,88.0,29.98,0,Partly Cloudy
63.0,88.0,29.98,0,Partly Cloudy
63.0,88.0,29.98,0,Partly Cloudy
63.0,88.0,29.98,0,Partly Cloudy
63.0,88.0,29.98,0,Partly Cloudy
63.0,88.0,29.98,0,Partly Cloudy
61.0,94.0,29.98,0,Partly Cloudy
61.0,94.0,30.01,0,Partly Cloudy
61.0,94.0,30.01,0,Partly Cloudy
61.0,94.0,30.01,1,Partly Cloudy
63.0,94.0,30.04,1,Partly Cloudy
66.0,88.0,30.04,1,Partly Cloudy
68.0,83.0,30.04,1,Partly Cloudy
70.0,78.0,30.04,2,Partly Cloudy
72.0,73.0,30.07,3,Partly Cloudy
73.0,69.0,30.07,4,Partly Cloudy
75.0,65.0,30.07,5,Partly Cloudy
77.0,61.0,30.04,6,Partly Cloudy
77.0,65.0,30.04,7,Partly Cloudy
77.0,61.0,30.04,7,Partly Cloudy
79.0,61.0,30.01,7,Partly Cloudy
79.0,57.0,30.01,9,Fair
79.0,57.0,29.98,8,Fair
79.0,54.0,29.98,7,Fair
79.0,54.0,29.95,6,Fair
77.0,61.0,29.95,5,Fair
77.0,65.0,29.95,4,Fair
77.0,65.0,29.95,3,Fair
77.0,65.0,29.95,2,Fair
75.0,69.0,29.95,1,Fair
73.0,73.0,29.95,1,Fair
73.0,78.0,29.95,1,Fair
72.0,83.0,29.95,0,Fair
72.0,83.0,29.95,0,Fair
70.0,88.0,29.98,0,Fair
70.0,88.0,29.98,0,Fair
70.0,88.0,29.98,0,Fair
70.0,88.0,29.98,0,Fair
68.0,88.0,30.01,0,Fair
68.0,88.0,29.98,0,Fair
66.0,94.0,29.98,0,Fair
66.0,88.0,29.98,0,Fair
64.0,94.0,29.98,0,Fair
64.0,94.0,29.98,0,Fair
64.0,94.0,29.98,0,Fair
64.0,88.0,29.98,0,Fair
63.0,94.0,29.95,0,Fair
63.0,94.0,29.95,0,Fair
63.0,88.0,29.95,0,Fair
63.0,88.0,29.95,0,Fair
63.0,88.0,29.95,0,Fair
63.0,88.0,29.95,0,Fair
63.0,88.0,29.95,0,Fair
61.0,94.0,29.95,0,Fair
61.0,94.0,29.95,0,Fair
63.0,88.0,29.98,0,Partly Cloudy
63.0,88.0,29.98,0,Partly Cloudy
63.0,88.0,29.98,1,Fog
64.0,88.0,29.98,1,Mostly Cloudy
68.0,88.0,30.01,1,Partly Cloudy
70.0,78.0,30.01,2,Fair
72.0,78.0,30.01,3,Fair
73.0,73.0,30.04,4,Fair
75.0,69.0,30.01,5,Fair
75.0,69.0,30.01,6,Fair
